customer_id,interaction_date,channel_interaction
4531633,4/27/2022,email
4531633,5/10/2022,Web
4531633,5/31/2022,direct mail 
4531633,12/7/2022,email
4542267,1/17/2022,email
4542267,4/2/2022,Web
4542267,9/1/2022,direct mail 
4542267,10/24/2022,Web
4545567,7/18/2022,email
4545567,9/22/2022,Mobile
4545567,10/9/2022,email
4545567,10/21/2022,Mobile
4545567,11/30/2022,Web
4562772,2/12/2022,email
4562772,2/26/2022,Mobile
4562772,4/20/2022,direct mail 
4562772,12/8/2022,Mobile
4581150,3/1/2022,Web
4581150,4/4/2022,email
4581150,7/10/2022,Mobile
4581150,9/23/2022,Mobile
4589508,4/4/2022,direct mail 
4589508,7/23/2022,email
4589508,8/2/2022,Mobile
4589508,11/30/2022,Mobile
4589508,12/7/2022,Mobile
4592256,3/17/2022,Web
4592256,7/3/2022,email
4592256,8/14/2022,direct mail 
4592256,9/14/2022,Web
4617053,3/3/2022,Mobile
4617053,4/28/2022,email
4617053,8/16/2022,direct mail 
4617053,12/6/2022,Web
4617228,1/11/2022,Web
4617228,3/16/2022,Web
4617228,5/5/2022,Web
4617228,7/25/2022,direct mail 
4620747,5/12/2022,Mobile
4620747,8/28/2022,Web
4620747,10/27/2022,Web
4620747,12/14/2022,Web
4621848,1/6/2022,Web
4621848,5/23/2022,Mobile
4621848,9/8/2022,direct mail 
4621848,12/3/2022,Mobile
4627503,1/21/2022,email
4627503,4/25/2022,email
4627503,5/5/2022,email
4627503,11/9/2022,email
4661700,2/28/2022,email
4661700,5/1/2022,Web
4661700,5/6/2022,Mobile
4661700,6/6/2022,direct mail 
4661700,10/2/2022,direct mail 
4679983,2/1/2022,Mobile
4679983,2/20/2022,Mobile
4679983,5/21/2022,email
4679983,5/24/2022,email
4679990,3/17/2022,Web
4679990,4/23/2022,direct mail 
4679990,7/24/2022,email
4679990,12/5/2022,direct mail 
4682086,5/13/2022,Mobile
4682086,5/31/2022,Mobile
4682086,9/14/2022,Web
4682086,9/30/2022,Web
4682086,11/21/2022,Web
4687608,1/19/2022,Mobile
4687608,7/31/2022,Mobile
4687608,8/1/2022,Web
4687608,9/20/2022,email
4699190,2/7/2022,Web
4699190,6/20/2022,direct mail 
4699190,10/3/2022,email
4699190,10/14/2022,Web
4700854,7/29/2022,email
4700854,10/2/2022,Mobile
4700854,10/9/2022,email
4700854,12/2/2022,Web
4715284,3/1/2022,email
4715284,4/27/2022,Web
4715284,5/14/2022,direct mail 
4715284,5/16/2022,Mobile
4725077,7/2/2022,email
4725077,8/1/2022,direct mail 
4725077,8/29/2022,Web
4725077,9/14/2022,direct mail 
4729406,1/9/2022,email
4729406,2/24/2022,direct mail 
4729406,9/2/2022,direct mail 
4729406,10/12/2022,Mobile
4737924,3/7/2022,direct mail 
4737924,5/9/2022,email
4737924,5/20/2022,email
4737924,7/1/2022,Mobile
4743468,1/31/2022,direct mail 
4743468,3/27/2022,Web
4743468,5/3/2022,direct mail 
4743468,9/5/2022,direct mail 
4743468,10/9/2022,Web
4766415,2/26/2022,Mobile
4766415,4/15/2022,Web
4766415,7/17/2022,direct mail 
4766415,7/26/2022,Mobile
4775133,1/19/2022,direct mail 
4775133,4/27/2022,Web
4775133,6/21/2022,Web
4775133,8/2/2022,direct mail 
4780036,4/5/2022,email
4780036,5/2/2022,email
4780036,5/11/2022,email
4780036,11/16/2022,Mobile
4780036,12/5/2022,direct mail 
4782108,2/27/2022,Mobile
4782108,10/18/2022,direct mail 
4782108,11/25/2022,Web
4782108,12/8/2022,Mobile
4782108,12/10/2022,Mobile
4793443,1/12/2022,email
4793443,6/8/2022,direct mail 
4793443,6/18/2022,email
4793443,8/17/2022,direct mail 
4793443,11/22/2022,email
4796831,3/11/2022,Web
4796831,4/16/2022,Mobile
4796831,9/15/2022,direct mail 
4796831,10/30/2022,Web
4796831,11/11/2022,direct mail 
4816389,4/27/2022,email
4816389,9/24/2022,email
4816389,10/17/2022,direct mail 
4816389,11/13/2022,direct mail 
4831031,2/10/2022,Mobile
4831031,5/5/2022,Mobile
4831031,6/10/2022,Web
4831031,7/8/2022,Web
4833755,2/1/2022,Web
4833755,3/31/2022,direct mail 
4833755,4/14/2022,direct mail 
4833755,5/12/2022,email
4833755,11/20/2022,email
4841593,2/11/2022,Web
4841593,7/30/2022,direct mail 
4841593,8/9/2022,email
4841593,11/16/2022,Mobile
4862125,6/14/2022,Web
4862125,8/18/2022,Web
4862125,9/22/2022,Mobile
4862125,10/11/2022,Web
4862125,11/20/2022,Web
4889473,3/8/2022,email
4889473,5/18/2022,email
4889473,7/7/2022,Mobile
4889473,7/31/2022,direct mail 
4891472,1/5/2022,Web
4891472,6/6/2022,direct mail 
4891472,7/16/2022,Web
4891472,8/5/2022,Mobile
4898823,8/15/2022,Web
4898823,10/22/2022,email
4898823,11/8/2022,Web
4898823,11/29/2022,Web
4898823,12/6/2022,Web
4904518,1/1/2022,direct mail 
4904518,1/7/2022,Mobile
4904518,2/6/2022,direct mail 
4904518,3/16/2022,Web
4904518,10/13/2022,Mobile
4921329,1/31/2022,Mobile
4921329,9/25/2022,email
4921329,10/19/2022,Mobile
4921329,10/27/2022,direct mail 
4926688,2/8/2022,Mobile
4926688,2/24/2022,direct mail 
4926688,2/25/2022,direct mail 
4926688,12/2/2022,direct mail 
4930183,1/19/2022,Web
4930183,8/19/2022,email
4930183,10/9/2022,direct mail 
4930183,11/1/2022,email
4947430,6/27/2022,email
4947430,10/11/2022,Mobile
4947430,11/4/2022,direct mail 
4947430,11/5/2022,Web
4947430,12/4/2022,direct mail 
4953449,4/20/2022,direct mail 
4953449,7/19/2022,Mobile
4953449,10/7/2022,Web
4953449,10/9/2022,Web
4953449,11/27/2022,Web
4957640,4/28/2022,Mobile
4957640,9/1/2022,direct mail 
4957640,10/9/2022,Mobile
4957640,12/9/2022,Mobile
4974469,5/29/2022,Mobile
4974469,7/1/2022,email
4974469,7/17/2022,Mobile
4974469,7/25/2022,Mobile
4974469,11/25/2022,email
4999053,2/14/2022,direct mail 
4999053,7/5/2022,Mobile
4999053,8/27/2022,Mobile
4999053,10/10/2022,Web
4999053,10/30/2022,Mobile
4999447,5/1/2022,Web
4999447,6/23/2022,Web
4999447,10/3/2022,direct mail 
4999447,10/21/2022,direct mail 
5002953,1/18/2022,direct mail 
5002953,6/9/2022,Mobile
5002953,10/2/2022,Web
5002953,10/3/2022,email
5002953,10/7/2022,Mobile
5004061,4/3/2022,email
5004061,7/16/2022,email
5004061,8/23/2022,email
5004061,9/23/2022,Web
5004061,10/15/2022,email
5006460,1/4/2022,Mobile
5006460,1/11/2022,direct mail 
5006460,5/13/2022,direct mail 
5006460,7/7/2022,Web
5006460,11/2/2022,Web
5009489,4/20/2022,Web
5009489,8/22/2022,Web
5009489,10/25/2022,Web
5009489,11/12/2022,Mobile
5009489,12/13/2022,direct mail 
5010082,3/14/2022,direct mail 
5010082,4/28/2022,direct mail 
5010082,6/22/2022,Web
5010082,7/2/2022,email
5010082,10/19/2022,Web
5017626,2/12/2022,Web
5017626,3/25/2022,Web
5017626,6/24/2022,direct mail 
5017626,8/25/2022,Web
5017626,9/5/2022,Mobile
5019550,6/19/2022,Mobile
5019550,7/4/2022,Web
5019550,7/5/2022,direct mail 
5019550,9/3/2022,email
5019550,9/4/2022,email
5019950,4/13/2022,Web
5019950,6/29/2022,Web
5019950,7/20/2022,Web
5019950,11/3/2022,Mobile
5019950,12/5/2022,Web
5020016,2/3/2022,direct mail 
5020016,5/22/2022,email
5020016,7/22/2022,Mobile
5020016,9/9/2022,Web
5020016,9/17/2022,email
5020289,2/27/2022,email
5020289,4/1/2022,direct mail 
5020289,5/3/2022,Web
5020289,7/1/2022,email
5020289,7/4/2022,direct mail 
5027498,5/19/2022,Mobile
5027498,6/21/2022,direct mail 
5027498,8/2/2022,email
5027498,9/12/2022,direct mail 
5027498,11/28/2022,direct mail 
5028830,3/4/2022,Web
5028830,4/14/2022,Web
5028830,4/15/2022,email
5028830,6/19/2022,Web
5028830,12/11/2022,direct mail 
5029320,2/10/2022,email
5029320,3/6/2022,Mobile
5029320,4/24/2022,email
5029320,6/17/2022,email
5029320,11/25/2022,direct mail 
5030805,1/2/2022,Web
5030805,2/17/2022,Web
5030805,2/18/2022,Mobile
5030805,6/9/2022,direct mail 
5030805,8/7/2022,Web
5032235,1/1/2022,direct mail 
5032235,8/12/2022,email
5032235,8/24/2022,direct mail 
5032235,9/27/2022,email
5032235,10/23/2022,Web
5034998,2/5/2022,Mobile
5034998,5/5/2022,Web
5034998,7/6/2022,Mobile
5034998,11/1/2022,email
5034998,11/25/2022,email
5036500,1/8/2022,direct mail 
5036500,3/11/2022,email
5036500,7/10/2022,Web
5036500,9/17/2022,Mobile
5036500,9/25/2022,direct mail 
5037490,1/2/2022,Web
5037490,1/3/2022,Mobile
5037490,3/16/2022,direct mail 
5037490,4/9/2022,direct mail 
5037490,8/5/2022,Mobile
5039247,1/15/2022,direct mail 
5039247,4/24/2022,email
5039247,7/3/2022,Web
5039247,10/19/2022,email
5039247,11/6/2022,Web
5041424,1/17/2022,direct mail 
5041424,3/1/2022,Web
5041424,6/19/2022,direct mail 
5041424,10/13/2022,Web
5041424,11/21/2022,Web
5042324,4/3/2022,Mobile
5042324,4/25/2022,direct mail 
5042324,4/29/2022,direct mail 
5042324,7/20/2022,email
5042324,10/14/2022,Web
5042681,6/9/2022,direct mail 
5042681,6/26/2022,direct mail 
5042681,9/30/2022,email
5042681,10/13/2022,Web
5042681,12/9/2022,direct mail 
5046339,2/12/2022,Web
5046339,3/5/2022,Mobile
5046339,4/3/2022,direct mail 
5046339,5/7/2022,direct mail 
5046339,6/10/2022,email
5047838,2/7/2022,direct mail 
5047838,2/8/2022,Web
5047838,3/5/2022,Web
5047838,7/22/2022,Mobile
5047838,11/26/2022,direct mail 
5049800,1/16/2022,email
5049800,2/12/2022,Web
5049800,8/27/2022,direct mail 
5049800,9/28/2022,Web
5049800,11/27/2022,Web
5050809,1/17/2022,Mobile
5050809,3/25/2022,direct mail 
5050809,4/15/2022,Web
5050809,5/1/2022,direct mail 
5050809,12/5/2022,Web
5054016,3/10/2022,Mobile
5054016,6/8/2022,direct mail 
5054016,8/6/2022,direct mail 
5054016,8/27/2022,Mobile
5054016,9/30/2022,direct mail 
5054749,1/9/2022,direct mail 
5054749,6/7/2022,email
5054749,10/17/2022,Web
5054749,10/25/2022,Web
5054749,11/20/2022,Mobile
5056351,3/25/2022,email
5056351,4/14/2022,Mobile
5056351,5/7/2022,direct mail 
5056351,8/30/2022,Web
5056351,12/14/2022,direct mail 
5058584,2/5/2022,direct mail 
5058584,5/1/2022,direct mail 
5058584,6/4/2022,email
5058584,11/19/2022,Web
5058584,12/13/2022,email
5059447,4/23/2022,direct mail 
5059447,5/10/2022,email
5059447,7/25/2022,Mobile
5059447,9/29/2022,direct mail 
5059447,11/11/2022,email
5060083,2/4/2022,email
5060083,7/5/2022,Mobile
5060083,7/14/2022,Web
5060083,10/6/2022,Mobile
5060083,11/10/2022,direct mail 
5061979,3/30/2022,Mobile
5061979,7/13/2022,Mobile
5061979,8/7/2022,email
5061979,8/30/2022,Mobile
5061979,11/28/2022,email
5063192,2/13/2022,Web
5063192,9/23/2022,direct mail 
5063192,10/19/2022,Web
5063192,11/9/2022,Web
5068031,3/14/2022,Web
5068031,4/8/2022,direct mail 
5068031,4/12/2022,email
5068031,5/16/2022,Mobile
5069404,3/26/2022,email
5069404,4/28/2022,Mobile
5069404,5/23/2022,Mobile
5069404,8/19/2022,Mobile
5069404,11/29/2022,direct mail 
5071674,5/7/2022,direct mail 
5071674,5/16/2022,direct mail 
5071674,11/11/2022,direct mail 
5071674,11/26/2022,email
5071674,12/10/2022,Web
5076486,1/5/2022,direct mail 
5076486,2/7/2022,direct mail 
5076486,7/18/2022,email
5076486,8/11/2022,Mobile
5076486,12/15/2022,Mobile
5077935,3/31/2022,direct mail 
5077935,4/1/2022,Web
5077935,4/16/2022,Mobile
5077935,6/19/2022,email
5077935,8/31/2022,Mobile
5079130,5/21/2022,direct mail 
5079130,7/29/2022,email
5079130,8/26/2022,email
5079130,11/25/2022,Mobile
5079130,11/26/2022,Web
5079860,1/15/2022,Mobile
5079860,1/18/2022,Mobile
5079860,3/13/2022,Web
5079860,3/19/2022,email
5079860,6/13/2022,Web
5080393,2/21/2022,email
5080393,5/27/2022,Web
5080393,8/27/2022,direct mail 
5080393,9/1/2022,email
5080393,12/8/2022,direct mail 
5082680,5/27/2022,Mobile
5082680,7/20/2022,email
5082680,8/21/2022,Mobile
5082680,8/26/2022,Mobile
5082680,10/15/2022,direct mail 
5083075,2/10/2022,email
5083075,3/26/2022,Mobile
5083075,7/26/2022,email
5083075,8/18/2022,email
5083075,9/24/2022,email
5083120,1/9/2022,Mobile
5083120,1/20/2022,Web
5083120,4/2/2022,direct mail 
5083120,9/1/2022,Mobile
5083120,10/18/2022,email
5085635,1/7/2022,Mobile
5085635,7/15/2022,email
5085635,7/22/2022,direct mail 
5085635,10/16/2022,email
5085635,11/11/2022,Mobile
5088266,6/2/2022,direct mail 
5088266,7/13/2022,direct mail 
5088266,9/4/2022,direct mail 
5088266,10/4/2022,Mobile
5088266,10/5/2022,Web
5089151,3/7/2022,direct mail 
5089151,4/20/2022,direct mail 
5089151,8/15/2022,direct mail 
5089151,10/4/2022,email
5089151,10/15/2022,Mobile
5090970,5/10/2022,Mobile
5090970,6/5/2022,email
5090970,7/19/2022,direct mail 
5090970,8/24/2022,Web
5090970,10/27/2022,Mobile
5101864,5/5/2022,email
5101864,8/16/2022,Web
5101864,9/30/2022,Mobile
5101864,11/26/2022,Web
5101864,11/26/2022,Web
5102584,1/25/2022,email
5102584,4/1/2022,Mobile
5102584,7/11/2022,Web
5102584,10/25/2022,direct mail 
5102584,11/27/2022,email
5102720,4/25/2022,direct mail 
5102720,6/8/2022,Web
5102720,8/25/2022,Web
5102720,9/28/2022,direct mail 
5102720,12/1/2022,Mobile
5105124,2/21/2022,email
5105124,3/23/2022,Web
5105124,4/12/2022,Web
5105124,7/3/2022,email
5105124,11/27/2022,Web
5108767,1/21/2022,email
5108767,5/16/2022,Mobile
5108767,5/27/2022,Mobile
5108767,9/17/2022,direct mail 
5108767,10/25/2022,email
5109968,6/4/2022,Mobile
5109968,6/23/2022,email
5109968,8/9/2022,direct mail 
5109968,11/24/2022,direct mail 
5116476,4/21/2022,Web
5116476,4/29/2022,Mobile
5116476,5/20/2022,Web
5116476,8/28/2022,direct mail 
5116476,11/16/2022,Mobile
5117886,1/2/2022,direct mail 
5117886,3/22/2022,email
5117886,5/15/2022,Web
5117886,6/16/2022,Web
5117886,10/14/2022,Mobile
5120624,1/16/2022,Web
5120624,6/2/2022,email
5120624,9/14/2022,Mobile
5120624,11/3/2022,email
5120624,11/30/2022,Mobile
5122322,3/14/2022,Web
5122322,4/27/2022,direct mail 
5122322,5/5/2022,Web
5122322,9/1/2022,Web
5122322,9/26/2022,email
5124705,3/23/2022,Web
5124705,6/27/2022,direct mail 
5124705,12/1/2022,direct mail 
5124705,12/9/2022,Mobile
5125312,4/9/2022,Mobile
5125312,5/11/2022,Web
5125312,10/9/2022,email
5125312,10/20/2022,Mobile
5125312,11/19/2022,Web
5125540,1/4/2022,email
5125540,3/19/2022,direct mail 
5125540,7/24/2022,Web
5125540,10/10/2022,Mobile
5125540,10/19/2022,direct mail 
5129465,1/10/2022,direct mail 
5129465,1/24/2022,Web
5129465,3/4/2022,Web
5129465,3/5/2022,Mobile
5129465,8/17/2022,direct mail 
5133151,3/8/2022,Mobile
5133151,6/16/2022,Mobile
5133151,6/21/2022,Mobile
5133151,9/19/2022,Web
5133151,12/2/2022,Mobile
5136343,3/23/2022,Mobile
5136343,4/29/2022,Mobile
5136343,9/9/2022,email
5136343,10/24/2022,email
5136343,11/4/2022,direct mail 
5137710,2/7/2022,direct mail 
5137710,5/30/2022,direct mail 
5137710,9/1/2022,Mobile
5137710,11/11/2022,direct mail 
5137710,12/11/2022,Web
5139266,1/9/2022,Web
5139266,1/14/2022,Mobile
5139266,6/7/2022,direct mail 
5139266,8/12/2022,direct mail 
5139266,11/2/2022,direct mail 
5139867,1/28/2022,Web
5139867,6/27/2022,email
5139867,8/11/2022,email
5139867,10/6/2022,Mobile
5139867,11/27/2022,Web
5142492,4/25/2022,Web
5142492,5/8/2022,Web
5142492,5/29/2022,Mobile
5142492,8/9/2022,email
5142492,11/12/2022,email
5144345,1/6/2022,Mobile
5144345,4/7/2022,direct mail 
5144345,8/9/2022,email
5144345,11/2/2022,direct mail 
5144345,11/16/2022,direct mail 
5147933,1/18/2022,direct mail 
5147933,2/23/2022,Web
5147933,7/5/2022,email
5147933,8/30/2022,Mobile
5147933,12/4/2022,direct mail 
5149327,1/10/2022,direct mail 
5149327,1/30/2022,direct mail 
5149327,3/4/2022,email
5149327,7/15/2022,Mobile
5150768,1/4/2022,email
5150768,1/23/2022,direct mail 
5150768,3/17/2022,email
5150768,10/9/2022,Web
5150768,10/24/2022,Web
5152050,3/3/2022,direct mail 
5152050,3/22/2022,Mobile
5152050,7/26/2022,email
5152050,8/1/2022,direct mail 
5152050,10/27/2022,Mobile
5155775,4/11/2022,Mobile
5155775,4/19/2022,direct mail 
5155775,5/23/2022,Mobile
5155775,6/29/2022,Web
5155775,8/14/2022,direct mail 
5156284,2/14/2022,direct mail 
5156284,5/6/2022,Mobile
5156284,5/14/2022,Web
5156284,6/23/2022,direct mail 
5156284,8/11/2022,Mobile
5161189,1/12/2022,email
5161189,3/21/2022,Mobile
5161189,9/5/2022,Web
5161189,10/26/2022,email
5163878,1/28/2022,direct mail 
5163878,2/21/2022,direct mail 
5163878,9/14/2022,Mobile
5163878,10/1/2022,direct mail 
5165834,2/10/2022,Web
5165834,2/22/2022,Mobile
5165834,8/5/2022,email
5165834,11/22/2022,direct mail 
5166514,1/9/2022,email
5166514,9/24/2022,direct mail 
5166514,10/2/2022,Mobile
5166514,10/14/2022,Mobile
5166843,1/5/2022,Web
5166843,2/5/2022,Web
5166843,6/10/2022,Web
5166843,7/18/2022,Mobile
5166843,8/16/2022,Web
5168900,1/31/2022,direct mail 
5168900,2/8/2022,email
5168900,3/2/2022,email
5168900,7/4/2022,Web
5168983,2/1/2022,direct mail 
5168983,3/13/2022,Web
5168983,5/6/2022,Mobile
5168983,6/27/2022,email
5168983,9/24/2022,direct mail 
5170184,3/16/2022,Web
5170184,5/1/2022,Mobile
5170184,8/1/2022,Web
5170184,10/19/2022,direct mail 
5170184,11/10/2022,Mobile
5171063,1/7/2022,direct mail 
5171063,4/10/2022,email
5171063,8/1/2022,email
5171063,9/28/2022,email
5171063,11/13/2022,email
5172019,2/16/2022,direct mail 
5172019,3/15/2022,email
5172019,8/3/2022,direct mail 
5172019,11/28/2022,direct mail 
5172019,12/1/2022,direct mail 
5175635,3/3/2022,Web
5175635,3/16/2022,email
5175635,5/25/2022,email
5175635,10/7/2022,email
5175635,11/28/2022,Web
5179310,3/8/2022,Mobile
5179310,5/5/2022,Web
5179310,5/8/2022,email
5179310,10/16/2022,Mobile
5179310,10/30/2022,Web
5179427,5/4/2022,email
5179427,8/10/2022,Mobile
5179427,10/23/2022,direct mail 
5179427,11/10/2022,Web
5179427,12/10/2022,Mobile
5179448,3/16/2022,Web
5179448,3/17/2022,Web
5179448,4/29/2022,email
5179448,6/18/2022,Mobile
5179448,9/19/2022,Mobile
5183133,3/31/2022,Mobile
5183133,4/26/2022,Web
5183133,8/16/2022,Web
5183133,9/25/2022,Mobile
5183133,11/12/2022,email
5183582,3/1/2022,direct mail 
5183582,3/22/2022,Web
5183582,4/21/2022,Mobile
5183582,5/6/2022,email
5183582,7/21/2022,Mobile
5184882,5/14/2022,direct mail 
5184882,6/5/2022,Web
5184882,6/22/2022,email
5184882,7/15/2022,direct mail 
5184882,9/21/2022,Web
5190426,1/22/2022,Mobile
5190426,4/11/2022,Web
5190426,9/10/2022,direct mail 
5190426,9/29/2022,direct mail 
5190426,10/30/2022,Mobile
5190806,5/27/2022,email
5190806,6/28/2022,Web
5190806,10/1/2022,email
5190806,12/3/2022,Web
5190806,12/12/2022,email
5191844,4/7/2022,email
5191844,7/29/2022,Web
5191844,10/9/2022,Mobile
5191844,11/3/2022,Web
5191844,12/3/2022,Mobile
5192425,5/1/2022,email
5192425,5/24/2022,direct mail 
5192425,8/18/2022,email
5192425,8/24/2022,Mobile
5192425,11/23/2022,Web
5197201,1/10/2022,Mobile
5197201,3/23/2022,Mobile
5197201,6/13/2022,direct mail 
5197201,8/26/2022,Web
5197201,12/4/2022,direct mail 
5198892,2/26/2022,Web
5198892,5/8/2022,email
5198892,9/11/2022,email
5198892,10/8/2022,email
5199963,2/1/2022,email
5199963,5/15/2022,Web
5199963,8/1/2022,direct mail 
5199963,8/4/2022,Web
5199963,12/3/2022,email
5200858,3/29/2022,Mobile
5200858,6/30/2022,email
5200858,7/8/2022,direct mail 
5200858,7/10/2022,Web
5200858,9/29/2022,direct mail 
5200904,3/25/2022,Web
5200904,5/5/2022,direct mail 
5200904,8/3/2022,Web
5200904,9/30/2022,Mobile
5200904,11/15/2022,email
5203466,4/9/2022,Web
5203466,5/31/2022,email
5203466,7/31/2022,Web
5203466,8/3/2022,direct mail 
5203466,10/8/2022,Mobile
5206694,4/27/2022,Mobile
5206694,8/13/2022,Web
5206694,9/3/2022,Web
5206694,9/10/2022,email
5206694,9/11/2022,direct mail 
5207220,1/5/2022,Mobile
5207220,6/9/2022,direct mail 
5207220,7/19/2022,email
5207220,10/5/2022,Mobile
5209408,7/3/2022,direct mail 
5209408,8/8/2022,direct mail 
5209408,9/11/2022,direct mail 
5209408,10/1/2022,email
5209408,12/12/2022,email
5210107,4/14/2022,direct mail 
5210107,9/20/2022,email
5210107,10/6/2022,Mobile
5210107,11/6/2022,direct mail 
5210107,12/5/2022,email
5210369,1/3/2022,email
5210369,1/9/2022,direct mail 
5210369,5/25/2022,Mobile
5210369,6/16/2022,Web
5210369,6/29/2022,Web
5211452,2/11/2022,Mobile
5211452,3/27/2022,direct mail 
5211452,6/18/2022,Mobile
5211452,11/3/2022,Mobile
5211452,12/6/2022,direct mail 
5211631,2/19/2022,direct mail 
5211631,3/22/2022,Web
5211631,7/29/2022,Mobile
5211631,8/29/2022,email
5211631,11/22/2022,direct mail 
5211845,1/26/2022,email
5211845,3/23/2022,email
5211845,8/17/2022,email
5211845,9/20/2022,Web
5211845,12/10/2022,Web
5213477,1/2/2022,Mobile
5213477,1/15/2022,Mobile
5213477,7/23/2022,email
5213477,7/24/2022,email
5213477,9/20/2022,Web
5214516,1/7/2022,Mobile
5214516,2/9/2022,direct mail 
5214516,4/14/2022,Mobile
5214516,4/14/2022,Web
5214516,11/15/2022,email
5218006,4/2/2022,Mobile
5218006,4/19/2022,Web
5218006,6/28/2022,email
5218006,11/1/2022,email
5218006,11/16/2022,Web
5219204,3/4/2022,direct mail 
5219204,4/17/2022,email
5219204,7/24/2022,direct mail 
5219204,9/21/2022,email
5220440,1/2/2022,Web
5220440,2/8/2022,Web
5220440,3/7/2022,email
5220440,9/1/2022,Web
5220440,10/25/2022,Web
5221393,1/30/2022,Mobile
5221393,2/10/2022,email
5221393,7/8/2022,Mobile
5221393,10/5/2022,Mobile
5221393,10/30/2022,Web
5222145,1/27/2022,direct mail 
5222145,2/3/2022,email
5222145,2/10/2022,Web
5222145,8/25/2022,Web
5222145,9/26/2022,direct mail 
5226574,3/4/2022,email
5226574,3/5/2022,Web
5226574,3/16/2022,Mobile
5226574,5/11/2022,email
5226574,7/29/2022,direct mail 
5228430,1/31/2022,email
5228430,4/11/2022,email
5228430,6/10/2022,Web
5228430,10/25/2022,Mobile
5228430,11/17/2022,Mobile
5230588,3/16/2022,Web
5230588,5/3/2022,Web
5230588,5/28/2022,email
5230588,8/8/2022,direct mail 
5230588,11/12/2022,direct mail 
5231555,1/24/2022,Mobile
5231555,3/1/2022,email
5231555,3/22/2022,Web
5231555,4/24/2022,Mobile
5231555,7/19/2022,Mobile
5231612,2/11/2022,direct mail 
5231612,5/23/2022,Web
5231612,8/13/2022,direct mail 
5231612,8/13/2022,direct mail 
5231612,11/15/2022,Mobile
5233695,8/12/2022,Mobile
5233695,8/19/2022,Mobile
5233695,9/10/2022,direct mail 
5233695,11/19/2022,direct mail 
5239719,6/19/2022,email
5239719,11/1/2022,Mobile
5239719,11/23/2022,email
5239719,11/29/2022,Mobile
5240899,2/11/2022,email
5240899,6/12/2022,Mobile
5240899,10/19/2022,email
5240899,11/5/2022,Web
5240899,11/16/2022,Web
5244854,3/5/2022,Web
5244854,8/1/2022,Mobile
5244854,10/11/2022,email
5244854,10/24/2022,Web
5244854,11/6/2022,Web
5248602,1/7/2022,Mobile
5248602,4/25/2022,direct mail 
5248602,8/19/2022,Web
5248602,11/19/2022,Mobile
5248602,12/3/2022,email
5249624,2/18/2022,direct mail 
5249624,6/17/2022,Web
5249624,10/8/2022,direct mail 
5249624,11/9/2022,direct mail 
5249624,11/26/2022,direct mail 
5253011,5/2/2022,email
5253011,5/22/2022,email
5253011,8/12/2022,email
5253011,9/24/2022,email
5253011,10/19/2022,direct mail 
5253883,2/5/2022,Web
5253883,3/14/2022,Mobile
5253883,3/25/2022,Web
5253883,7/18/2022,Mobile
5253883,10/25/2022,Mobile
5254177,2/17/2022,Mobile
5254177,4/30/2022,Mobile
5254177,8/3/2022,direct mail 
5254177,8/27/2022,Mobile
5254177,9/9/2022,email
5257353,2/1/2022,direct mail 
5257353,4/4/2022,Mobile
5257353,5/27/2022,email
5257353,7/25/2022,direct mail 
5257353,9/4/2022,email
5259295,5/24/2022,Mobile
5259295,5/25/2022,direct mail 
5259295,8/3/2022,Web
5259295,10/19/2022,email
5259295,11/20/2022,Mobile
5260888,3/28/2022,Mobile
5260888,4/17/2022,email
5260888,5/17/2022,email
5260888,7/13/2022,Mobile
5260888,11/21/2022,Web
5262937,1/6/2022,Mobile
5262937,3/4/2022,email
5262937,6/28/2022,email
5262937,10/15/2022,direct mail 
5262937,10/25/2022,direct mail 
5264060,7/19/2022,Mobile
5264060,8/28/2022,Web
5264060,9/21/2022,Mobile
5264060,11/12/2022,direct mail 
5264060,11/17/2022,Mobile
5269392,4/13/2022,email
5269392,4/19/2022,direct mail 
5269392,9/23/2022,Web
5269392,10/5/2022,email
5269392,11/10/2022,Web
5270644,1/7/2022,direct mail 
5270644,5/19/2022,Mobile
5270644,5/23/2022,email
5270644,8/14/2022,Web
5270644,10/16/2022,email
5271529,2/6/2022,direct mail 
5271529,2/16/2022,email
5271529,4/12/2022,email
5271529,12/15/2022,email
5271988,5/15/2022,direct mail 
5271988,5/19/2022,Mobile
5271988,6/30/2022,email
5271988,7/4/2022,Web
5271988,12/6/2022,Web
5272586,3/6/2022,email
5272586,6/19/2022,Mobile
5272586,8/26/2022,email
5272586,9/24/2022,Web
5272586,11/2/2022,direct mail 
5276329,3/2/2022,Web
5276329,6/3/2022,Web
5276329,9/20/2022,Web
5276329,11/4/2022,Mobile
5276329,11/9/2022,email
5279077,4/23/2022,Mobile
5279077,6/6/2022,Web
5279077,6/22/2022,Mobile
5279077,9/9/2022,email
5279077,10/14/2022,Mobile
5279080,1/7/2022,Web
5279080,1/29/2022,Mobile
5279080,3/1/2022,Web
5279080,3/11/2022,Web
5279080,6/13/2022,Web
5280623,5/1/2022,email
5280623,6/22/2022,Web
5280623,7/25/2022,email
5280623,8/11/2022,Web
5280623,9/29/2022,email
5281925,1/25/2022,email
5281925,6/2/2022,Mobile
5281925,6/19/2022,Mobile
5281925,11/30/2022,Web
5283658,1/30/2022,email
5283658,4/15/2022,email
5283658,5/13/2022,direct mail 
5283658,10/14/2022,Web
5286509,3/27/2022,Mobile
